Postcode,City,Section,Buyertype,#N/A
2660,HOBOKEN,J,Volwassene,
3583,Paal,R,Volwassene,
3670,Oudsbergen,NN,Minder validen,
3540,HERK-DE-STAD,TT,Volwassene,
3583,PAAL,HH,Volwassene,
3590,Diepenbeek,R,Volwassene,
3660,Oudsbergen,T,Volwassene,
3290,WEBBEKOM,I,Volwassene,
3620,LANAKEN,RR,NA Volw.,
3665,AS,QQ,Volwassene,
3960,BREE,UU,Volwassene,
3570,ALKEN,CC,Volwassene,
3211,BINKOM,CL2,Volwassene,
3530,Houthalen,S,Volwassene,
3680,OPOETEREN,OO,Volwassene,
3530,Houthalen,S,Volwassene,
3530,Houthalen-Helchteren,T,Volwassene,
3500,HASSELT,Q1,Volwassene,
2800,MECHELEN,I,Volwassene,
3600,GENK,T,Volwassene,
3511,Stokrooie,UU,Volwassene,
3600,GENK,L,Volwassene,
3530,Houthalen,CC,Volwassene,
3600,Genk,MM,Volwassene,
3690,ZUTENDAAL,KK,Volwassene,
3600,Genk,C,Volwassene,
3600,GENK,S,Volwassene,
3600,GENK,MM,Volwassene,
3530,HELCHTEREN,S,Volwassene,
3830,Wellen,BB,Volwassene,
3530,HELCHTEREN,M,Volwassene,
3740,Rijkhoven,F,Volwassene,
3660,Oudsbergen,H,Volwassene,
3806,Velm,GG,Volwassene,
3500,HASSELT,OO,Volwassene,
3971,Heppen,CC,Volwassene,
3940,Hechtel,DD,Volwassene,
3670,Oudsbergen,GG,Volwassene,
3945,Ham,OO,Volwassene,
3600,GENK,KK,Volwassene,
3600,GENK,KK,Volwassene,
3600,GENK,KK,Volwassene,
3600,GENK,KK,Volwassene,
3690,ZUTENDAAL,UU,Volwassene,
3582,KOERSEL,JJ,Volwassene,
3580,BERINGEN,SS,Volwassene,
2288,Bouwel,JJ,Volwassene,
3600,GENK,D,Volwassene,
3210,Lubbeek,NN,Volwassene,
3631,BOORSEM,R,Scheids. +18,
3740,MUNSTERBILZEN,GG,Volwassene,
3670,Oudsbergen,R,Volwassene,
3650,DILSEN-STOKKEM,PP,Volwassene,
2400,MOL,R,Volwassene,
3150,HAACHT,FF,Volwassene,
3680,Maaseik,R,Volwassene,
3840,Borgloon,Q1,Volwassene,
3660,Oudsbergen,J,Volwassene,
3900,Pelt,UU,Volwassene,
1785,MERCHTEM,OO,Volwassene,
9230,WETTEREN,R,Volwassene,
3620,Lanaken,L,Volwassene,
3600,GENK,TT,Volwassene,
3720,Kortessem,JJ,Volwassene,
3650,Lanklaar,H,Volwassene,
3600,GENK,UU,Volwassene,
3990,KLEINE-BROGEL,BB,Volwassene,
3570,Alken,OO,Volwassene,
3630,Maasmechelen,QQ,Volwassene,
3950,KAULILLE,JJ,Volwassene,
3600,GENK,II,Volwassene,
3980,Tessenderlo,H,Volwassene,
3600,Genk,R,Volwassene,
3740,Bilzen,J,Volwassene,
3530,HELCHTEREN,CL3,Volwassene,
3665,AS,J,Volwassene,
3930,Hamont,S,Jongeren -21,
3690,ZUTENDAAL,S,Jongeren -21,
3690,ZUTENDAAL,J,Volwassene,
3690,ZUTENDAAL,J,Volwassene,
3550,ZOLDER,H,Volwassene,
3570,Alken,GG,Volwassene,
3150,Haacht,L,Volwassene,
3390,TIELT-WINGE,KK,Volwassene,
3550,HEUSDEN,M,Volwassene,
3724,VLIERMAAL,M,Volwassene,
3940,Hechtel,FF,Volwassene,
3900,Overpelt,E,Volwassene,
3600,Genk,F,Volwassene,
3600,GENK,QQ,Volwassene,
3680,MAASEIK,R,Volwassene,
3560,LUMMEN,K,Volwassene,
3560,LUMMEN,K,Volwassene,
3690,ZUTENDAAL,S,Jongeren -21,
3740,BEVERST,L,Volwassene,
3600,Genk,S,Volwassene,
3500,HASSELT,KK,Volwassene,
3500,HASSELT,KK,Volwassene,
3660,Oudsbergen,S,Volwassene,
3910,NEERPELT,J,Volwassene,
3670,Oudsbergen,GG,Volwassene,
3550,Zolder,PP,Volwassene,
3540,Schulen,E,Volwassene,
3540,Schulen,E,Volwassene,
3540,Schulen,E,Volwassene,
3665,As,PP,Volwassene,
3590,DIEPENBEEK,GG,Volwassene,
3500,HASSELT,E,Volwassene,
3600,GENK,BB,Volwassene,
3660,Oudsbergen,NN,Volwassene,
3600,Genk,O,Volwassene,
3600,Genk,O,Volwassene,
3600,Genk,O,Volwassene,
3600,Genk,O,Volwassene,
3600,Genk,O,Volwassene,
3600,Genk,O,Volwassene,
3540,BERBROEK,BB,Volwassene,
3540,BERBROEK,BB,Volwassene,
3540,BERBROEK,BB,Volwassene,
3530,HOUTHALEN,S,Volwassene,
3390,SINT-JORIS-WINGE,MM,Volwassene,
3600,GENK,HH,Volwassene,
3830,WELLEN,E,Volwassene,
3980,tessenderlo,BB,Volwassene,
3582,Koersel,DD,Volwassene,
3740,MUNSTERBILZEN,O,Volwassene,
3630,VUCHT,FF,Minder validen,
3990,KLEINE-BROGEL,UU,Volwassene,
3730,SINT-HUIBRECHTS-HERN,R,Jongeren -21,
3990,GROTE-BROGEL,CC,Volwassene,
3550,ZOLDER,RR,Volwassene,
3600,GENK,JJ,Volwassene,
3600,GENK,JJ,Volwassene,
3583,Paal,R,Volwassene,
3582,Koersel,LL,Volwassene,
3650,Dilsen -stokkem,O,Volwassene,
3680,MAASEIK,QQ,Volwassene,
3600,GENK,II,Volwassene,
3600,GENK,II,Volwassene,
3050,OUD-HEVERLEE,II,Volwassene,
3740,WALTWILDER,Z6,Volwassene,
3770,RIEMST,O,Volwassene,
3680,NEEROETEREN,D,Volwassene,
3290,Webbekom,I,Volwassene,
3730,Hoeselt,Z5,Volwassene,
3730,Hoeselt,Z5,Volwassene,
3590,DIEPENBEEK,II,Volwassene,
3530,HOUTHALEN,CC,Volwassene,
3200,Aarschot,RR,Volwassene,
3200,Aarschot,RR,Volwassene,
3660,Oudsbergen,NN,Volwassene,
3971,HEPPEN,CC,Volwassene,
3950,BOCHOLT,FF,Volwassene,
3940,HECHTEL,I,Volwassene,
3600,GENK,S,Volwassene,
3590,DIEPENBEEK,K,Volwassene,
3582,KOERSEL,I,Volwassene,
3550,HEUSDEN,R,Volwassene,
3550,HEUSDEN,R,Volwassene,
3660,Oudsbergen,JJ,Volwassene,
3660,Oudsbergen,JJ,Volwassene,
3620,Lanaken,OO,Volwassene,
3620,GELLIK,PP,Volwassene,
2360,OUD-TURNHOUT,II,Volwassene,
3590,Diepenbeek,GG,Volwassene,
3583,PAAL,D,Volwassene,
3583,PAAL,D,Volwassene,
3660,Oudsbergen,J,Volwassene,
3660,Oudsbergen,J,Volwassene,
3600,GENK,QQ,Volwassene,
3600,GENK,T,NA Jongeren -21,
3580,BERINGEN,QQ,Volwassene,
3580,BERINGEN,QQ,Volwassene,
3950,BOCHOLT,HH,Volwassene,
3530,HELCHTEREN,CC,Volwassene,
3600,Genk,OO,Volwassene,
3620,lanaken,OO,NA Volw.,
3630,Maasmechelen,F,Minder validen,
3900,OVERPELT,TT,Volwassene,
3600,Genk,OO,Volwassene,
3900,OVERPELT,S,Volwassene,
3600,GENK,OO,Volwassene,
3511,Kuringen,OO,Volwassene,
3990,PEER,CC,Volwassene,
3740,Bilzen,PP,Volwassene,
3740,MOPERTINGEN,PP,Volwassene,
3720,KORTESSEM,NN,Volwassene,
3680,Maaseik,GG,Volwassene,
3680,Maaseik,GG,Volwassene,
3680,Maaseik,GG,Volwassene,
3680,Maaseik,GG,Volwassene,
3600,GENK,CC,Volwassene,
3740,MUNSTERBILZEN,CC,Volwassene,
3840,JESSEREN,D,Volwassene,
3840,JESSEREN,D,Volwassene,
3530,Houthalen,S,Volwassene,
3600,GENK,O,Volwassene,
3940,Hechtel,BB,Volwassene,
3990,PEER,CC,Volwassene,
3990,PEER,CC,Volwassene,
3920,LOMMEL,QQ,Volwassene,
3690,Zutendaal,TT,Volwassene,
3550,Heusden-Zolder,S,Volwassene,
3550,HEUSDEN-ZOLDER,S,Minder validen,
2861,Onze Lieve Vrouw Waver,LL,Volwassene,
2861,Onze Lieve Vrouw Waver,LL,Volwassene,
2861,Onze Lieve Vrouw Waver,LL,Volwassene,
2861,Onze Lieve Vrouw Waver,LL,Volwassene,
3500,Hasselt,H,Volwassene,
3500,Hasselt,H,Volwassene,
3650,Dilsen-stokkem,S,Volwassene,
3600,Genk,S,Volwassene,
3840,BORGLOON,HH,Volwassene,
3570,Alken,Z3,Volwassene,
3600,Genk,R,Volwassene,
3140,Keerbergen,CC,Volwassene,
3621,REKEM,BB,Minder validen,
3740,Waltwilder,R,Volwassene,
3545,HALEN,PP,Volwassene,
3580,Beringen,DD,Volwassene,
3600,GENK,T,Volwassene,
3690,ZUTENDAAL,II,Volwassene,
3665,AS,OO,Volwassene,
3550,Zolder,LL,Volwassene,
3990,Wijchmaal,S,Volwassene,
3665,As,C,Volwassene,
3590,DIEPENBEEK,D,Volwassene,
3590,DIEPENBEEK,D,Volwassene,
3590,DIEPENBEEK,D,Volwassene,
3583,PAAL,HH,Volwassene,
3700,Tongeren,CL2,Minder validen,
3600,Genk,FF,Volwassene,
3530,HELCHTEREN,E,Volwassene,
3530,HELCHTEREN,E,Volwassene,
3650,STOKKEM,PP,Volwassene,
3500,HASSELT,L,Volwassene,
3500,HASSELT,L,Volwassene,
3580,BERINGEN,RR,Volwassene,
3980,Tessenderlo,I,Volwassene,
3600,GENK,CC,Volwassene,
3945,KWAADMECHELEN,CC,Volwassene,
3290,DIEST,MM,Volwassene,
3290,DIEST,MM,Volwassene,
3630,MAASMECHELEN,RR,Volwassene,
3730,HOESELT,MM,Volwassene,
3620,LANAKEN,NN,Volwassene,
3500,Hasselt,S,Volwassene,
3670,Oudsbergen,FF,Volwassene,
3600,GENK,T,Volwassene,
3550,ZOLDER,II,Volwassene,
3665,AS,M,Volwassene,
3010,KESSEL-LO,Z4,Volwassene,
3010,KESSEL-LO,Z4,Volwassene,
3740,BEVERST,NN,Volwassene,
3940,HECHTEL,EE,Volwassene,
3990,PEER,JJ,Volwassene,
3990,PEER,JJ,Volwassene,
3590,DIEPENBEEK,N,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,QQ,Volwassene,
3940,HECHTEL,EE,Volwassene,
3630,LEUT,M,Volwassene,
3630,LEUT,M,Volwassene,
3960,Opitter,U,Volwassene,
3600,Genk,Z3,Volwassene,
3590,Diepenbeek,T,Volwassene,
3540,HERK-DE-STAD,GG,Volwassene,
2460,LICHTAART,II,Volwassene,
3680,MAASEIK,GG,Volwassene,
3520,ZONHOVEN,CC,Volwassene,
3730,Hoeselt,OO,Volwassene,
3270,scherpenheuvel,B,Volwassene,
3740,Bilzen,KK,Volwassene,
3740,Bilzen,KK,Volwassene,
3582,Koersel,HH,Volwassene,
3600,Genk,UU,Volwassene,
3740,Bilzen,DD,Volwassene,
3050,Oud-heverlee,M,Volwassene,
3950,KAULILLE,T,Volwassene,
3620,LANAKEN,S,Volwassene,
3600,GENK,JJ,Volwassene,
3660,Oudsbergen,S,Volwassene,
3660,Oudsbergen,S,Volwassene,
3550,Heusden-Zolder,UU,Volwassene,
3530,HOUTHALEN,Q1,Volwassene,
3960,BEEK,PP,Volwassene,
3590,Diepenbeek,S,Volwassene,
3630,Vucht,GG,Volwassene,
3001,Leuven,T,Volwassene,
3980,TESSENDERLO,I,Volwassene,
3600,Genk,FF,Volwassene,
3600,Genk,FF,Volwassene,
3010,Kessel-Lo,KK,Volwassene,
3600,GENK,S,Volwassene,
3940,EKSEL,T,Volwassene,
3600,GENK,T,Volwassene,
3520,ZONHOVEN,UU,Volwassene,
3520,Zonhoven,E,Volwassene,
2970,'S GRAVENWEZEL,H,Volwassene,
3500,HASSELT,MM,Volwassene,
3600,GENK,R,NA Jongeren -21,
3690,ZUTENDAAL,R,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,BB,Volwassene,
3630,MECHELEN-MAAS,R,Volwassene,
3600,Genk,KK,Volwassene,
3580,BERINGEN,N,Volwassene,
3600,GENK,RR,Volwassene,
3630,EISDEN,KK,Scheids. +18,
3500,Hasselt,S,Volwassene,
3511,STOKROOIE,RR,Volwassene,
3010,KESSEL-LO,GG,Volwassene,
3960,BREE,S,Volwassene,
3600,GENK,TT,Volwassene,
3690,Zutendaal,RR,Volwassene,
3950,KAULILLE,MM,Volwassene,
3950,KAULILLE,MM,Volwassene,
3583,PAAL,HH,Volwassene,
3510,SPALBEEK,S,Volwassene,
3970,LEOPOLDSBURG,S,Volwassene,
3580,Beringen,DD,Volwassene,
3600,GENK,M,NA Volw.,
3740,BILZEN,Q1,Volwassene,
3740,BILZEN,Q1,Volwassene,
3740,BILZEN,Q1,Volwassene,
3600,GENK,Z4,Volwassene,
3600,GENK,L,Scheids. +18,
3600,Genk,CL3,Volwassene,
3600,GENK,Z5,Volwassene,
3620,LANAKEN,K,Volwassene,
3680,MAASEIK,K,Volwassene,
3600,GENK,R,Volwassene,
3590,DIEPENBEEK,II,Volwassene,
3600,GENK,LL,Volwassene,
3600,GENK,LL,Volwassene,
3600,GENK,J,Volwassene,
3600,GENK,J,Volwassene,
3582,KOERSEL,K,Volwassene,
3600,GENK,KK,Volwassene,
3600,GENK,KK,Volwassene,
3600,GENK,KK,Volwassene,
3600,GENK,PP,Volwassene,
3670,Oudsbergen,II,Volwassene,
3600,GENK,MM,Volwassene,
3910,PELT,K,Jongeren -18,
3950,BOCHOLT,J,Volwassene,
3770,ZICHEN-ZUSSEN-BOLDER,II,Volwassene,
3550,Heusden-Zolder,M,Volwassene,
3740,Bilzen,NN,Volwassene,
3990,Peer,CC,Volwassene,
3560,MELDERT,CC,Volwassene,
3630,MAASMECHELEN,R,Volwassene,
3690,ZUTENDAAL,L,Volwassene,
3690,ZUTENDAAL,L,Jongeren -18,
3630,OPGRIMBIE,NN,Volwassene,
3670,Oudsbergen,O,Volwassene,
3500,Hasselt,R,Volwassene,
3600,GENK,FF,Volwassene,
3650,DILSEN-STOKKEM,JJ,Volwassene,
3770,Riemst,Z5,Volwassene,
3670,Oudsbergen,DD,Jongeren -18,
3600,GENK,CC,Volwassene,
3830,WELLEN,GG,Volwassene,
3830,WELLEN,GG,Volwassene,
3590,DIEPENBEEK,II,Volwassene,
3550,ZOLDER,M,Volwassene,
3520,ZONHOVEN,CC,Jongeren -18,
3960,BREE,D,Volwassene,
3960,BREE,D,Volwassene,
3680,Neeroeteren,QQ,Volwassene,
3600,GENK,Z2,Volwassene,
3600,GENK,KK,Volwassene,
3690,ZUTENDAAL,KK,Volwassene,
3730,HOESELT,R,Jongeren -21,
3600,GENK,Z3,Volwassene,
3960,OPITTER,LL,Volwassene,
3690,Zutendaal,RR,Volwassene,
3600,GENK,BB,Volwassene,
3500,Hasselt,RR,Volwassene,
3570,ALKEN,RR,Volwassene,
3680,opoeteren,S,Volwassene,
3668,NIEL-BIJ-AS,I,Volwassene,
3668,NIEL-BIJ-AS,I,Volwassene,
3600,Genk,F,Volwassene,
3600,Genk,HH,Volwassene,
3640,KINROOI,R,Volwassene,
3740,MUNSTERBILZEN,HH,Volwassene,
3990,GROTE-BROGEL,CC,Volwassene,
3720,Kortessem,S,Volwassene,
3500,HASSELT,R,Volwassene,
3900,OVERPELT,TT,Volwassene,
3640,KINROOI,II,Volwassene,
3550,ZOLDER,QQ,Volwassene,
3290,SCHAFFEN,II,Volwassene,
3660,Oudsbergen,OO,Volwassene,
3660,Oudsbergen,S,Volwassene,
3510,KERMT,SS,Volwassene,
3930,Hamont-achel,I,Volwassene,
3930,HAMONT,I,Volwassene,
3700,Overrepen,RR,Volwassene,
3620,Lanaken,PP,Kind (-12j),
3740,BILZEN,R,Volwassene,
3945,OOSTHAM,D,Volwassene,
3670,Oudsbergen,T,Volwassene,
3990,Peer,S,Volwassene,
3550,ZOLDER,I,Volwassene,
3550,ZOLDER,I,Volwassene,
3700,Widooie,EE,Volwassene,
3700,WIDOOIE,EE,Volwassene,
3680,MAASEIK,TT,Volwassene,
3540,Schulen,PP,Volwassene,
3668,NIEL-BIJ-AS,RR,Volwassene,
3668,NIEL-BIJ-AS,RR,Volwassene,
3620,LANAKEN,HH,Volwassene,
3540,HERK-DE-STAD,TT,Volwassene,
3950,KAULILLE,PP,Volwassene,
3583,PAAL,NN,Volwassene,
3920,LOMMEL,Z4,Volwassene,
3920,LOMMEL,Z4,Volwassene,
3050,OUD-HEVERLEE,M,Volwassene,
3520,ZONHOVEN,Z3,Volwassene,
3520,ZONHOVEN,Z3,Volwassene,
3520,ZONHOVEN,Z3,Volwassene,
3520,ZONHOVEN,Z3,Volwassene,
3560,Lummen,II,Volwassene,
3600,GENK,BB,Jongeren -18,
3770,RIEMST,RR,Volwassene,
3580,BERINGEN,RR,Volwassene,
3580,BERINGEN,RR,Volwassene,
3580,BERINGEN,RR,Volwassene,
3720,KORTESSEM,PP,Volwassene,
3960,Bree,SS,Volwassene,
3650,Dilsen Stokkem,T,Volwassene,
3640,Molenbeersel,S,Volwassene,
2590,BERLAAR,H,Volwassene,
3582,Koersel,KK,Volwassene,
3990,Kleine-brogel,T,Volwassene,
3500,HASSELT,CL2,Volwassene,
3910,SINT-HUIBRECHTS-LILLE,R,Volwassene,
3640,KINROOI,J,Volwassene,
3640,KINROOI,J,Volwassene,
3600,GENK,E,Volwassene,
3550,Zolder,Z5,Volwassene,
3550,ZOLDER,Z5,Volwassene,
3770,HERDEREN,J,Scheids. +18,
3590,DIEPENBEEK,CC,Volwassene,
3640,Molenbeersel,S,Volwassene,
3511,STOKROOIE,RR,Volwassene,
3732,SCHALKHOVEN,K,Volwassene,
3732,SCHALKHOVEN,KK,NA Volw.,
3900,OVERPELT,L,Volwassene,
3620,LANAKEN,Q1,Jongeren -21,
3620,LANAKEN,NN,Volwassene,
3620,LANAKEN,NN,Volwassene,
3740,Bilzen,S,Volwassene,
3680,MAASEIK,D,Volwassene,
3980,TESSENDERLO,CC,Volwassene,
3650,Dilsen-stokkem,LL,Volwassene,
3600,GENK,N,Volwassene,
3668,Niel-bij-as,QQ,Volwassene,
3665,As,C,Volwassene,
3130,Begijnendijk,LL,Volwassene,
8792,DESSELGEM,S,Volwassene,
3630,Maasmechelen,I,Volwassene,
1850,GRIMBERGEN,UU,Volwassene,
3560,Lummen,H,Volwassene,
3640,MOLENBEERSEL,CL3,Volwassene,
3600,GENK,CL3,Volwassene,
2820,RIJMENAM,QQ,Volwassene,
3960,Bree,L,Volwassene,
3740,Bilzen,BB,Volwassene,
3740,BILZEN,R,Volwassene,
3990,PEER,TT,Volwassene,
3530,HELCHTEREN,KK,Volwassene,
3740,Beverst,OO,Volwassene,
3660,Oudsbergen,G,Volwassene,
3680,OPOETEREN,EE,Volwassene,
3960,Bree,S,Volwassene,
3540,SCHULEN,CC,Volwassene,
3540,SCHULEN,CC,Volwassene,
3590,DIEPENBEEK,QQ,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,O,Scheids. +18,
3600,Genk,S,Volwassene,
3680,NEEROETEREN,S,Volwassene,
3540,Herk - de - Stad,GG,Volwassene,
3582,Koersel,DD,Volwassene,
3271,Zichem,T,Volwassene,
3630,Maasmechelen,HH,Volwassene,
3630,Maasmechelen,LL,Volwassene,
3530,Houthalen-Helchteren,S,Volwassene,
3970,Leopoldsburg,JJ,Volwassene,
3630,VUCHT,J,Volwassene,
2200,MORKHOVEN,H,Volwassene,
3560,LUMMEN,QQ,Volwassene,
3680,Maaseik,EE,Volwassene,
3550,HEUSDEN,LL,Volwassene,
3500,HASSELT,GG,Volwassene,
3620,Lanaken,OO,Volwassene,
3690,ZUTENDAAL,K,Volwassene,
3582,Koersel,JJ,Volwassene,
3630,Maasmechelen,NN,Volwassene,
3650,STOKKEM,HH,Volwassene,
3840,BORGLOON,NN,Volwassene,
3520,ZONHOVEN,NN,Volwassene,
3510,KERMT,SS,Volwassene,
3660,Oudsbergen,S,Volwassene,
3830,WELLEN,EE,Volwassene,
3620,LANAKEN,BB,Volwassene,
3665,As,FF,Volwassene,
3891,MIELEN-BOVEN-AALST,HH,Volwassene,
3891,MIELEN-BOVEN-AALST,HH,Volwassene,
3600,GENK,JJ,Volwassene,
3500,HASSELT,H,Volwassene,
3545,ZELEM,G,Volwassene,
3545,ZELEM,G,Volwassene,
3545,ZELEM,G,Volwassene,
3581,BEVERLO,KK,Volwassene,
3630,Maasmechelen,TT,Volwassene,
3668,Niel-bij-as,R,Volwassene,
2440,GEEL,T,Volwassene,
3740,WALTWILDER,SS,Volwassene,
3500,HASSELT,RR,Volwassene,
3930,HAMONT,MM,Volwassene,
3665,AS,S,Volwassene,
3650,dilsen-stokkem,B,Volwassene,
3650,STOKKEM,R,Volwassene,
3600,Genk,UU,Volwassene,
3640,Kinrooi,JJ,Volwassene,
3668,NIEL-BIJ-AS,QQ,Volwassene,
3621,Rekem,GG,Volwassene,
3530,Helchteren,R,Volwassene,
3660,Oudsbergen,S,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,LL,Volwassene,
3830,Wellen,N,Volwassene,
2040,BERENDRECHT,K,Volwassene,
3630,Opgrimbie,NN,Volwassene,
3550,ZOLDER,S,Volwassene,
3581,Beverlo,D,Volwassene,
3930,Hamont,CC,Volwassene,
3294,MOLENSTEDE,I,Volwassene,
3665,AS,NN,Volwassene,
3590,Diepenbeek,RR,Volwassene,
3770,Millen,R,Volwassene,
3680,MAASEIK,KK,Volwassene,
3680,MAASEIK,KK,Volwassene,
3560,LUMMEN,Z3,Volwassene,
3600,GENK,U,Jongeren -21,
3600,GENK,K,Volwassene,
3600,GENK,K,Volwassene,
3600,GENK,K,Volwassene,
3600,GENK,LL,Volwassene,
3500,Hasselt,S,Jongeren -21,
3590,DIEPENBEEK,S,Volwassene,
3680,NEEROETEREN,II,Volwassene,
3680,NEEROETEREN,II,Volwassene,
3990,PEER,MM,Volwassene,
3530,HOUTHALEN,M,Volwassene,
3560,LUMMEN,K,Volwassene,
3740,BEVERST,L,Volwassene,
3740,BEVERST,L,Volwassene,
3060,BERTEM,I,Volwassene,
3660,Oudsbergen,R,Jongeren -21,
3660,Oudsbergen,CL4,Volwassene,
3670,Oudsbergen,MM,Volwassene,
3665,As,KK,Volwassene,
3740,ROSMEER,PP,Volwassene,
3600,GENK,SS,Volwassene,
3770,ZICHEN-ZUSSEN-BOLDER,II,Volwassene,
3390,TIELT,II,Volwassene,
3540,Herk-de-Stad,I,Volwassene,
3600,GENK,KK,Jongeren -18,
3600,GENK,T,Jongeren -21,
3740,BEVERST,L,Volwassene,
3960,Bree,II,Volwassene,
2223,Schriek,LL,Volwassene,
3730,HOESELT,T,Jongeren -21,
3540,HERK-DE-STAD,FF,Volwassene,
3540,HERK-DE-STAD,FF,Volwassene,
3910,PElt,S,Volwassene,
3910,NEERPELT,J,Jongeren -18,
3570,ALKEN,T,Volwassene,
3740,HEES,L,Volwassene,
3690,ZUTENDAAL,L,Volwassene,
3630,Maasmechelen,L,Volwassene,
3590,diepenbeek,GG,Volwassene,
3520,ZONHOVEN,OO,Jongeren -18,
3550,HEUSDEN,O,Volwassene,
3960,BEEK,D,Volwassene,
3290,SCHAFFEN,BB,Volwassene,
3583,PAAL,BB,Volwassene,
3740,BEVERST,L,Volwassene,
3550,ZOLDER,G,NA Volw.,
3990,PEER,BB,Volwassene,
3940,HECHTEL,BB,Volwassene,
3600,GENK,OO,Volwassene,
3620,Lanaken,OO,Volwassene,
3620,Lanaken,OO,Volwassene,
3740,bilzen,S,Minder validen,
3404,Landen,QQ,Volwassene,
3404,Landen,QQ,Volwassene,
3404,Landen,QQ,Jongeren -18,
3404,Landen,QQ,Volwassene,
3680,MAASEIK,CC,Volwassene,
3910,SINT-HUIBRECHTS-LILLE,J,Volwassene,
3910,NEERPELT,J,Volwassene,
3690,ZUTENDAAL,L,Volwassene,
3720,KORTESSEM,CC,Volwassene,
3600,GENK,O,Volwassene,
3690,zutendaal,OO,Volwassene,
3660,Oudsbergen,S,Jongeren -21,
3720,KORTESSEM,NN,Volwassene,
3600,GENK,NN,Volwassene,
3590,Diepenbeek,GG,Volwassene,
3460,ASSENT,T,Volwassene,
3600,GENK,T,Volwassene,
3930,HAMONT,S,Volwassene,
3665,As,CL3,Volwassene,
3990,WIJCHMAAL,DD,Minder validen,
3530,HOUTHALEN,KK,Volwassene,
3530,HOUTHALEN,KK,Volwassene,
3530,HOUTHALEN,KK,Volwassene,
3530,HOUTHALEN,KK,Volwassene,
3530,HOUTHALEN,KK,Volwassene,
3512,STEVOORT,II,Volwassene,
3950,REPPEL,CC,Volwassene,
3270,SCHERPENHEUVEL,II,Volwassene,
3270,SCHERPENHEUVEL,II,Volwassene,
3500,SINT-LAMBRECHTS-HERK,HH,Volwassene,
3580,Beringen,R,Volwassene,
3520,ZONHOVEN,S,Volwassene,
3650,ROTEM,D,Volwassene,
3650,DILSEN-STOKKEM,R,Volwassene,
2970,SCHILDE,DD,Volwassene,
3945,OOSTHAM,D,Volwassene,
3061,Leefdaal,JJ,Volwassene,
3670,Oudsbergen,J,Volwassene,
3740,BILZEN,QQ,Volwassene,
3740,MUNSTERBILZEN,II,Volwassene,
3500,HASSELT,MM,Volwassene,
3583,PAAL,LL,Volwassene,
3740,BILZEN,UU,Volwassene,
3520,ZONHOVEN,D,Volwassene,
3690,ZUTENDAAL,Z3,Volwassene,
3660,Oudsbergen,HH,Volwassene,
3020,Herent,T,Volwassene,
3582,KOERSEL,GG,Volwassene,
3582,KOERSEL,GG,Scheids. +18,
3540,HERK-DE-STAD,OO,Volwassene,
3540,HERK-DE-STAD,OO,Volwassene,
3550,HEUSDEN,QQ,Volwassene,
3550,HEUSDEN,QQ,Volwassene,
3665,As,FF,Volwassene,
3950,BOCHOLT,S,Volwassene,
3950,Bocholt,S,Volwassene,
2800,Mechelen,S,Volwassene,
3670,Oudsbergen,BB,Volwassene,
3960,BREE,S,Volwassene,
3960,Bree,S,Volwassene,
3000,Leuven,KK,Volwassene,
3600,GENK,MM,Volwassene,
3520,Zonhoven,S,Volwassene,
3510,HASSELT,R,Volwassene,
3990,GROTE-BROGEL,KK,Volwassene,
3500,Hasselt,FF,Volwassene,
3660,Oudsbergen,PP,Volwassene,
3990,Peer,Q1,Volwassene,
3000,Leuven,I,Volwassene,
3960,BREE-TONGERLO,E,Volwassene,
3520,Zonhoven,PP,Volwassene,
2200,Herentals,H,Volwassene,
3620,GELLIK,UU,Volwassene,
3570,ALKEN,R,Volwassene,
3520,ZONHOVEN,R,Volwassene,
3740,BEVERST,S,Jongeren -21,
3724,Kortessem,CL1,Volwassene,
3724,Kortessem,CL1,Volwassene,
3630,Eisden,S,Volwassene,
3990,GROTE-BROGEL,SS,Volwassene,
3530,HOUTHALEN,E,Volwassene,
3550,HEUSDEN,B,Volwassene,
3590,Diepenbeek,C,Volwassene,
3730,HOESELT,NN,Volwassene,
3670,Oudsbergen,P,Volwassene,
3530,HOUTHALEN,C,Volwassene,
3210,Linden,JJ,Volwassene,
3690,Zutendaal ,UU,Volwassene,
3690,Zutendaal,UU,Volwassene,
3690,ZUTENDAAL,M,Volwassene,
3580,Beringen,N,Volwassene,
3580,BERINGEN,N,Volwassene,
3511,Kuringen,JJ,Volwassene,
3530,HOUTHALEN,B,Volwassene,
3600,GENK,T,NA Mindervalide,
3668,NIEL-BIJ-AS,K,Volwassene,
3640,KINROOI,JJ,Volwassene,
3600,GENK,Z6,Volwassene,
3581,BEVERLO,H,Volwassene,
3680,Maaseik,II,Volwassene,
3700,Tongeren,RR,Volwassene,
3680,NEEROETEREN,NN,Volwassene,
3680,NEEROETEREN,G,Volwassene,
3540,Herk-de-Stad,FF,Volwassene,
3700,WIDOOIE,EE,Volwassene,
3221,NIEUWRODE,C,Volwassene,
3630,Mechelen-aan-de-maas,B,Volwassene,
3560,Lummen,CC,Volwassene,
3590,Diepenbeek,NN,Volwassene,
